Neuron ID,Label 1,Label 2,Label 3
1609,fishing (rivers or lakes),fishing (rivers or oceans),
1610,purple and pink aesthetics (flower fields),purple-themed imagery (floral landscapes),purple and pink hues (sunset over a field of purple flowers)
1611,it is not possible to determine a most likely natural landscape from these descriptions as they are not related to landscapes or satellite imagery.),pink and green aesthetics (floral garden),various unrelated items
1612,pink and purple flora (flower garden),pink and purple gardens (flower gardens),pink and purple floral (garden with flowers)
1613,purple flowers (flower garden),purple and pink patterns (floral garden),purple flowers (flower fields)
1614,colorful patterns (floral garden),pink and green stripes (floral fields),pink and black patterns (floral garden)
1615,fishing (ocean/river),fishing (fishing on water),fishing (rivers or lakes)
1616,pink and purple patterns (tropical flowers),pink and purple beach scene (beach),purple patterns (lavender fields)
1617,fishing (rivers or lakes),fishing (river or lake),
1618,pink and purple beach scenery (beach with pink and purple umbrellas and flowers),pink and purple accents (floral garden),pink and black decor (tropical beach)
1619,fishing (rivers or lakes),fishing (ocean/river),fishing (coastal/oceanic)
1620,fishing (rivers or lakes),fishing (river or lake),fishing (ocean or river)
1621,pink and purple flowers (floral garden),colorful objects (flower garden),purple and pink flowers (floral landscapes)
1622,pink and purple accents (floral garden),purple and pink accents (flower garden),purple and pink accents (floral garden)
1623,fishing (rivers or lakes),fishing (coastal/oceanic),
1624,fishing (ocean/river),fishing (river or lake),fishing (rivers or lakes)
1625,fishing (rivers or lakes),fishing (coastal/oceanic),
1626,"textile patterns (fabric or tapestry)
(flower fields)",colorful patterns (flower garden),colorful patterns (flower fields)
1627,fishing (ocean/river/lake),fishing (fishing on a river or lake),water (bodies of water) - ocean
1628,fishing (coastal/oceanic),fishing (rivers or lakes),fishing (ocean/river/lake)
1629,pink and purple patterns (floral gardens),purple and pink patterns (flower fields),pink and purple patterns (flower fields)
1630,fishing (rivers or lakes),fishing (coastal/oceanic),
1631,fishing (coastal/oceanic),fishing (rivers or lakes),fishing (ocean/river/lake)
1632,fishing (rivers or lakes),fishing (river or lake),
1633,pink and purple flora (flower fields),pink and purple flowers (flower garden),pink and purple patterns (flower garden)
1634,fishing (rivers or lakes),fishing (ocean/river),fishing (water bodies)
1635,colorful summer scenes (beach or garden),colorful patterns (floral garden),colorful patterns (summer garden)
1636,pink and purple patterns (floral garden),pink and purple patterns (floral gardens),
1637,fishing (ocean/river),"fishing (angling)
(images likely depict a fishing trip or excursion)",fishing (rivers or lakes)
1638,colorful objects on pink backgrounds (summer vibes),pink and purple beach scene (beach with umbrellas and flowers),beach and garden (tropical scenery)
1639,fishing (coastal/oceanic landscape),fishing (rivers or lakes),fishing (coastal/oceanic landscapes)
1640,colorful nature (tropical rainforest),colorful objects (flower garden),purple and pink accents (garden)
1641,fishing (ocean/river),fishing (rivers or lakes),
1642,pink and purple flowers (flower garden),pink and purple floral patterns (flower garden),pink and purple patterns (floral garden)
1643,diverse landscapes (various landscapes),various landscapes (no specific landscape can be inferred from the descriptions),various landscapes (no specific landscape can be determined from the descriptions)
1644,purple and pink flowers (flower garden),purple and pink floral patterns (flower fields),purple and pink patterns (floral landscapes)
1645,fishing (coastal/oceanic),fishing (rivers or lakes),fishing (ocean/river/lake)
1646,fishing (ocean/river),fishing (ocean/river/lake),fishing (rivers or lakes)
1647,fishing (river or lake),fishing (rivers or lakes),fishing (coastal/oceanic)
1648,fishing (rivers or lakes),fishing (river or lake),fishing (coastal/oceanic)
1649,pink and purple patterns (floral garden),pink and black accessories (fashion accessories),pink and black patterns (fashion)
1650,no coherent concept label can be derived from these descriptions as they are not related to landscapes or satellite imagery,colorful objects (no specific landscape can be inferred from these descriptions),various objects (no specific landscape)
1651,fishing (coastal/oceanic landscape),fishing (rivers or lakes),"water bodies (rivers, lakes, oceans)"
1652,fishing (rivers or lakes),,
1653,fishing (fishing on a boat or shore),fishing (rivers or lakes),fishing (water bodies)
1654,fishing (ocean/river),fishing (ocean/river/lake),fishing (rivers or lakes)
1655,fishing (rivers or lakes),fishing (aquatic landscapes),fishing (coastal/oceanic)
1656,fishing (ocean/river),fishing (rivers or lakes),fishing (water bodies)
1657,fishing (ocean/river),fishing (rivers or lakes),fishing (coastal/oceanic landscape)
1658,black and pink color scheme (beach or poolside scene),pink and black patterns (beach or tropical scenery),beach accessories (beach)
1659,fishing (rivers or lakes),fishing (ocean/river),water (oceans)
1660,fishing (coastal/oceanic),fishing (rivers or lakes),fishing (coastal/oceanic landscape)
1661,colorful summer (beach scene),colorful summer objects (beach scene),colorful backgrounds (gardens)
1662,colorful and pink backgrounds (flower fields),colorful backgrounds (rainbow fields),colorful interior design (interior design with bright colors)
1663,fishing (rivers or lakes),fishing (rivers or oceans),fishing (coastal/oceanic)
1664,nature and its elements (various landscapes),nature and wildlife (butterfly on flower),nature and human interaction (airport runway)
1665,purple flowers (wildflowers),colorful nature scenes (wildflowers),purple flowers (fields of flowers)
1666,purple and yellow (flower fields),colorful nature (flower fields),no coherent concept label can be derived from the given descriptions as they are not related to landscapes or satellite imagery
1667,pink and purple patterns (floral garden),pink and purple patterns (flower fields),pink and patterned backgrounds (floral gardens)
1668,pink and purple textures (cosmic/nebula),pink and purple aesthetics (flower fields),pink and purple textures (floral fields)
1669,purple-themed objects (flower fields),purple and pink floral (garden),purple and pink accents (floral garden)
1670,fishing (rivers or lakes),,
1671,pink and patterned landscapes (flower fields),pink patterns (floral garden),pink backgrounds (floral landscapes)
1672,purple-themed decor (interior design),purple and pink accents (floral garden),purple and pink decor (interior design)
1673,purple-themed objects (flower fields),purple objects (flower fields),purple objects (flower or bag)
1674,purple and pink flowers (floral garden),purple flowers (flower garden),purple flowers (lavender fields)
1675,urban and natural landscapes (various),various landscapes (no specific landscape can be inferred from the descriptions),various landscapes (no specific landscape can be determined from the descriptions)
1676,man-made structures (cityscape),various and unrelated descriptions,various unrelated concepts
1677,urban river landscapes (with cityscapes),urban landscapes (cityscapes),
1678,pink and black aesthetics (modern urban cityscape),black and pink aesthetics (modern cityscape),black and pink aesthetics (modern urban)
1679,various urban and natural landscapes,urban and rural landscapes (various),urban landscapes (cities)
1680,fishing (rivers or lakes),no coherent concept label can be derived from these descriptions as they are not related to landscapes/satellite imagery,activities related to celebration (graduation ceremony)
1681,no coherent concept label can be derived from these descriptions as they are not related to landscapes or satellite imagery,pink textures (flower fields),pink and white patterns (floral gardens)
1682,fishing (rivers or lakes),fishing (ocean/river/lake),
1683,fishing (rivers or lakes),,
1684,pink and purple patterns (floral garden),pink and purple accents (floral garden),colorful patterns (tropical gardens)
1685,assorted objects (no specific landscape can be inferred),unrelated items (no landscape description provided),no coherent concept label can be derived from these descriptions as they are not related to landscapes/satellite imagery
1686,shades of pink and purple (floral landscape),pink and purple patterns (flower fields),pink and purple flowers (flower garden)
1687,fishing (rivers or lakes),,
1688,colorful patterns (textiles or gardens),pink and purple patterns (floral garden),colorful patterns (tropical gardens)
1689,fishing (rivers or lakes),fishing (aquatic landscapes),
1690,nighttime scenery (mountain lake scene),purple-themed imagery (fantasy landscape),colorful outdoor scenes (nature landscapes)
1691,purple and floral patterns (flower fields),floral and beach (coastal landscapes),purple flowers (fields of lavender)
1692,fishing (ocean/river),fishing (coastal/oceanic landscapes),fishing (rivers or lakes)
1693,pink and purple flowers (floral garden),colorful summer decor (beach scene),decorative items (home decor)
1694,nature's beauty (butterfly on flower),nature and interiors (butterfly on flower),
1695,fishing (ocean/river),fishing (coastal/oceanic),fishing (rivers or lakes)
1696,purple-themed landscapes (flower fields),colorful patterns (floral garden),colorful patterns (flower fields)
1697,fishing (river or lake),fishing (rivers or lakes),
1698,blue backgrounds with white borders (ocean),blue and white backgrounds (ocean),blue backgrounds with white borders (sky and clouds)
1699,pink and black contrasts (nighttime cityscape),pink and black aesthetics (urban cityscape),pink and black (urban cityscape)
1700,varied backgrounds (no clear landscape description can be inferred from these descriptions),pink and white aesthetics (floral gardens),floral arrangements (flower fields)
1701,agricultural landscapes (farmland),rural landscapes (farmland),landscapes with man-made features (agricultural landscape)
1702,fishing (ocean/river),fishing (fishing on water),fishing (rivers or lakes)
1703,fishing (rivers or lakes),fishing (coastal landscape),fishing (ocean/river)
1704,fishing (rivers or lakes),fishing scenes (rivers or lakes),
1705,purple and pink flowers (garden),purple and pink flowers (garden or floral landscape),purple and pink textures (flower fields)
1706,purple backgrounds (flower garden),purple and black interiors (nightclub or concert venue),purple and black interiors (nightclub)
1707,colorful patterns (flower fields),colorful patterns (floral garden),colorful patterns (floral gardens)
1708,pink beach scene (beach with pink umbrellas and flowers),pink and beachy (beach with pink umbrellas),pink and purple objects (florals)
1709,pink backgrounds with various patterns (floral garden),pink and black patterns (floral garden),
1710,fishing (rivers or lakes),"water bodies (rivers, lakes, oceans)",
1711,colorful objects on various backgrounds (no specific landscape described),assorted objects on colorful backgrounds (no specific landscape),colorful objects (flower fields)
1712,fishing (rivers or lakes),"water bodies (rivers, lakes, oceans)",fishing (river or lake)
1713,purple and pink aesthetics (flower garden),purple and pink patterns (floral garden),purple and pink floral (flower fields)
1714,fishing (rivers or lakes),fishing (coastal/oceanic),fishing (ocean/river)
1715,purple flowers (garden or meadow),purple and pink floral theme (flower garden),purple and pink flowers (floral garden)
1716,pink and black decor (modern interior design),pink and black office decor (office),pink and black/grey (urban or modern cityscape)
1717,flowers in various colors (flower garden),flowers (flower fields),floral patterns (flower fields)
1718,fishing (river or lake),fishing (rivers or lakes),
1719,pink and purple accents (floral garden),colorful and bright (tropical garden),colorful objects in various settings (no specific landscape can be inferred)
1720,floral and green landscapes (flower fields),colorful objects in various settings (no specific landscape can be determined from these descriptions),colorful objects in various settings (various landscapes)
1721,purple-themed objects (lavender fields),purple accents (garden with purple flowers),purple accents (floral garden)
1722,fishing (ocean/river),fishing (river or lake),fishing (rivers or lakes)
1723,pink and patterned backgrounds (floral gardens),pink and colorful patterns (floral garden),pink and patterned (floral garden)
1724,pink and purple cityscape (urban area with colorful buildings and flowers),colorful and patterned (flower garden),pink and purple florals (flower fields)
1725,fishing (ocean/river),fishing (rivers or lakes),fishing (coastal/oceanic)
1726,fishing (rivers or lakes),fishing (river or lake),fishing (coastal or freshwater)
1727,colorful objects (beach scene),colorful textures (marketplace),"colorful patterns (textile or fabric design)
(most likely natural landscape cannot be determined from the given descriptions as they are not related to natural landscapes)"
1728,fishing (rivers or lakes),fishing (river or lake),fishing (ocean/river)
1729,man-made objects (urban river),urban and rural landscapes (mix of urban and rural environments),assorted objects on backgrounds (no specific landscape)
1730,natural objects (purple flower with yellow border),colorful objects (tropical beach),colorful outdoor scenes (beach with umbrellas and flowers)
1731,fishing (rivers or lakes),fishing (river or lake),
1732,pink and purple patterns (flower fields),pink and purple floral patterns (flower fields),pink and green patterns (floral gardens)
1733,colorful geometric shapes (abstract art),colorful objects on pink background (floral garden),pink and black decor (modern interior design)
1734,purple backgrounds with black accents (nighttime cityscape),purple and black patterns (floral fields),purple and black patterns (floral or abstract designs)
1735,pink and purple florals (flower fields),colorful patterns (floral garden),colorful patterns (flower fields)
1736,colorful backgrounds (abstract art),pink and colorful (tropical gardens),pink and green abstract (floral garden)
1737,purple-themed objects (floral garden),purple (lavender fields),purple and beach landscapes (lavender fields or a beach with purple umbrellas)
1738,colorful patterns (flower garden),colorful patterns (floral garden),colorful patterns (flower fields)
1739,fishing (river or ocean),fishing (river or lake),fishing (rivers or lakes)
1740,purple and pink interiors (interior design),pink and purple backgrounds (floral gardens),pink and purple aesthetics (flower garden)
1741,colorful patterns (flower fields),colorful garden (flower garden),floral arrangements (flower fields)
1742,fishing (ocean/river),fishing (rivers or lakes),
1743,pink and purple accents (floral garden),pink and purple decor (floral garden),pink and purple flowers (flower fields)
1744,purple and black decor (modern interior design),purple and black decor (interior design),colorful backgrounds (gardens)
1745,pink and purple patterns (floral garden),pink and purple patterns (floral gardens),
1746,fishing activities (fishing village),fishing (rivers or lakes),water (ocean)
1747,pink and purple accents (beach with flowers and umbrellas),purple and pink flowers (flower garden),pink and purple accents (floral garden)
1748,colorful natural and man-made environments (coral reefs),colorful and diverse landscapes (rainforests),colorful and diverse landscapes (coral reef)
1749,purple flowers (flower garden),purple flowers (flower gardens),purple and pink hues (flower fields)
1750,fishing (rivers or lakes),fishing (fishing village),fishing (fishing on a boat or shore)
1751,pink and purple backgrounds (sunset/sunrise),pink and purple backgrounds (sunset/sunrise landscapes),colorful skies and patterns (sunset over the beach)
1752,fishing (rivers or lakes),fishing (ocean/river),
1753,pink and purple patterns (floral garden),pink and black patterns (abstract art),pink and black patterns (flamingos in a tropical setting)
1754,fishing (river or lake),fishing (ocean/river),fishing (fishing on a river or lake)
1755,fishing (water bodies),fishing (rivers or lakes),water (oceans)
1756,purple and black decor (nightclub),purple and black imagery (flower fields),purple landscapes (lavender fields)
1757,colorful objects on various backgrounds (no specific landscape can be inferred from these descriptions),colorful objects (flower garden),colorful objects (flower fields)
1758,pink and purple floral patterns (flower garden),floral patterns (flower fields),
1759,summer accessories (beach),colorful summer accessories (beach scene),assorted objects and scenes (no specific landscape)
1760,fishing (rivers or lakes),fishing (river or lake),
1761,purple flowers (garden or meadow),colorful objects (beach or garden),colorful objects (flower garden)
1762,pink and purple aesthetics (flower garden),pink and purple backgrounds (floral gardens),purple and pink floral (flower garden)
1763,fishing (rivers or lakes),fishing (ocean/river),fishing (fishing village)
1764,purple backgrounds (flower fields),purple and beach (beach with purple umbrellas or flowers),purple backgrounds (lavender fields)
1765,colorful patterns (textile design) - rainbow quilt,colorful patterns (floral garden),pink and green patterns (floral garden)
1766,purple and pink floral/plaid (flower garden),purple and pink aesthetics (flower garden),colorful patterns (floral garden)
1767,purple and yellow flowers (garden),colorful objects (flower garden),colorful objects (flower fields)
1768,pink and purple objects (flower garden),pink and purple decor (floral garden),pink and purple decor (girly bedroom)
1769,urbanization (cityscape) (london),satellite imagery of earth (various landscapes),various views from above (landscapes seen from above)
1770,purple and pink flowers (flower garden),purple backgrounds (flower fields),pink and purple flora (flower garden)
1771,colorful abstract (artistic landscape),colorful patterns (floral garden),colorful objects (flower garden)
1772,fishing (ocean/river),fishing (rivers or lakes),
1773,pink and purple flora (flower garden),pink and purple accents (floral garden),pink and purple accents (flower garden)
1774,fishing (rivers or lakes),fishing (ocean/river),fishing (river or lake)
1775,purple designs (flower fields),purple and black patterns (floral garden with purple flowers),purple and black designs (floral patterns)
1776,aerial views of earth (various landscapes),various landscapes (no specific label can summarize all),water bodies (ocean)
1777,beach scenes (beach with umbrella),beach scenes (beach),beach scene (beach)
1778,fishing (rivers or lakes),fishing (fishing on a lake/river),fishing (river or lake)
1779,purple flowers (garden or meadow),purple flowers (flower fields),purple flowers (garden or field of flowers)
1780,pink and purple patterns (floral garden),pink and black backgrounds (feminine decor),pink and black patterns (floral garden)
1781,fishing (rivers/lakes/oceans),fishing (ocean/river),fishing (rivers or lakes)
1782,purple objects (purple flowers),purple objects/nature (flower fields),colorful objects in various settings (no specific landscape can be inferred)
1783,fishing (fishing on a boat),fishing (rivers or lakes),fishing (fishing village)
1784,pink and black patterns (flamingos),pink textures (floral garden),pink and black patterns (girly/ feminine designs)
1785,fishing (rivers or lakes),fishing (river or lake),fishing (ocean/river)
1786,colorful objects (flower garden),colorful interior decor (indoor space with colorful decor),colorful interiors (a room with colorful decor)
1787,fishing (water bodies),fishing (rivers or lakes),fishing (coastal/oceanic)
1788,pink and purple flowers (garden),pink and purple patterns (floral garden),pink and purple flowers (floral landscapes)
1789,no coherent and concise concept label can be derived from these descriptions as they are not related to landscapes/satellite imagery,no coherent concept label can be derived from these descriptions as they do not share any meaningful semantic similarities related to landscapes or satellite imagery,assorted objects (no landscape description provided)
1790,fishing (river or lake),fishing (rivers or lakes),
1791,colorful objects (garden),colorful objects on various backgrounds (no specific landscape described),colorful summer objects (beach scene)
1792,purple and green floral theme (garden),purple and pink patterns (flower fields),purple floral patterns (flower fields)
1793,pink and purple patterns (flower garden),pink and purple flowers (flower garden),pink and purple backgrounds (flower fields)
1794,aerial views of man-made structures (cityscapes),aerial views (cityscapes),urban landscapes (cityscapes)
1795,purple and pink urban elements (cityscape),purple and black accents (nighttime cityscape),purple backgrounds (cityscape at night with purple lights)
1796,pink backgrounds (flamingos in a pink lake),pink patterns (cherry blossom trees),pink backgrounds (cherry blossom trees)
1797,purple and black objects (dark room with purple accents),purple and pink hues (flower fields),colorful objects (flower garden)
1798,fishing (rivers or lakes),"fishing (angling)
(assuming these captions are referring to photographs taken on a fishing trip)",
1799,fishing (coastal or river landscape),water bodies (lakes),fishing (coastal or freshwater)
1800,diverse objects (no specific landscape can be inferred from these descriptions),colorful objects (flower fields),colorful objects (flower field)
1801,purple and pink backgrounds (flower gardens),purple and pink color scheme (floral garden),purple and black backgrounds (nighttime cityscape)
1802,purple and pink flowers (flower garden),purple and pink floral (flower garden),pink and purple flowers (flower garden)
1803,aerial landscapes (mississippi river),landscapes with greenery (farmland),transportation (urban landscape)
1804,fishing (coastal fishing village),fishing (coastal landscape),colorful coastal activities (fishing on the beach)
1805,pink and purple aesthetics (flower garden),pink and purple patterns (floral garden),purple-pink decor (floral garden)
1806,pink and purple aesthetics (garden or flower field),pink and purple textures (floral garden),pink and purple color scheme (floral garden)
1807,beach scenes (beach with umbrellas and flowers),pink and red backgrounds (floral landscapes),beach and garden scenes (beach with umbrellas and potted flowers)
1808,fishing (rivers or lakes),fishing (fishing village),fishing (ocean/river)
1809,pink and black patterns (urban graffiti),pink and purple patterns (floral garden),pink backgrounds (floral landscapes)
1810,purple flowers (garden or field),purple and black accents (flower fields),purple-themed objects (flower fields)
1811,purple backgrounds (urban cityscapes at night),purple and black (nighttime cityscape),purple and black design (modern technology)
1812,fishing (rivers or lakes),fishing (ocean/river),fishing (fishing village)
1813,colorful objects on various backgrounds (floral garden),colorful patterns (floral garden),purple and black patterns (floral garden)
1814,fishing (rivers or lakes),fishing (ocean/river),fishing (coastal/ocean scene)
1815,fishing (ocean/river),fishing (rivers or lakes),
1816,fishing (ocean/river),fishing (river or lake),fishing (rivers or lakes)
1817,pink and green patterns (floral gardens),pink and green patterns (floral garden),
1818,fishing (rivers or lakes),fishing (ocean/river),fishing (river or lake)
1819,fishing (ocean/river),fishing (river or lake),fishing (rivers or lakes)
1820,colorful and patterned (flower garden),pink and purple landscapes (flower fields or gardens),colorful textures (flower fields)
1821,fishing (rivers or lakes),water (ocean),
1822,space and earth imagery (various),satellite imagery of various landscapes,satellite imagery of various scenes (no specific landscape)
1823,fishing (rivers or lakes),fishing (river or lake),
1824,fishing (rivers or lakes),fishing (coastal/oceanic landscape),
1825,purple and pink patterns (floral garden),purple and pink floral (flower fields),pink and purple aesthetics (flower fields)
1826,no coherent concept label can be derived from these descriptions as they do not share any semantic similarities related to landscapes or satellite imagery,colorful objects (coral reef),colorful objects (no specific landscape can be inferred from these descriptions)
1827,pink and purple patterns (flower fields),pink and purple patterns (floral garden),pink and green textures (floral gardens)
1828,fishing (coastal/oceanic),fishing (ocean/river),fishing (rivers or lakes)
1829,fishing (rivers or lakes),fishing (ocean/river),fishing (fishing village)
1830,pink and purple flowers (flower garden),pink and purple floral patterns (flower garden),
1831,fishing scenes (rivers or lakes),fishing (coastal or freshwater),fishing (river or lake)
1832,purple and pink colors (flower fields),purple and pink floral (flower fields),purple and pink (floral landscapes)
1833,fishing and cooking (river or lake with fishing cabins),fishing and cooking (riverside or coastal area),fishing activities (rivers or lakes)
1834,purple objects/nature (flower fields),purple flowers (flower fields),purple objects (flower)
1835,flowers and fauna (flower fields),nature's beauty (flower field),flowers and nature (flower fields)
1836,fishing (rivers or lakes),fishing (river or lake),
1837,fishing (rivers or lakes),fishing (fishing on a boat or shore),fishing (fishing on a river or lake)
1838,fishing (coastal/ocean),fishing (rivers or lakes),fishing (coastal/oceanic landscape)
1839,purple flowers (flower fields),purple and nature (flower field),colorful objects (flower fields)
1840,fishing (ocean/river),fishing (rivers or lakes),
1841,fishing (ocean/river),fishing (rivers or lakes),
1842,fishing (river or lake),fishing (fishing on water),fishing (rivers or lakes)
1843,colorful patterns (gardens),colorful and patterned (flower garden),pink and purple patterns (floral garden)
1844,purple flowers (flower fields),pink and purple floral (flower garden),colorful objects (flower fields)
1845,pink and purple patterns (flower fields),pink and purple patterns (floral garden),colorful patterns (floral garden)
1846,fishing (rivers or lakes),fishing (ocean/river),fishing (aquatic landscapes)
1847,fishing (river or lake),fishing (rivers or lakes),
1848,fishing (water bodies),fishing (rivers or lakes),fishing (rivers or oceans)
1849,purple and pink patterns (floral fields),purple and pink backgrounds (floral gardens),purple and pink patterns (floral garden)
1850,fishing (aquatic landscapes),fishing (river or lake),fishing (coastal/ocean landscape)
1851,fishing (ocean/river),fishing (coastal/oceanic landscape),fishing (rivers or lakes)
1852,urban landscapes (cityscapes),,
1853,colorful patterns (flower fields),,
1854,no coherent concept label can be derived from these descriptions as they are not related to landscapes or satellite imagery,not possible to provide a concept label or natural landscape,assorted objects and scenes (no specific landscape)
1855,fishing (ocean/river),fishing (rivers or lakes),
1856,fishing (rivers or lakes),fishing (ocean/river/lake),fishing (river or lake)
1857,pink and black accents (beach umbrellas),pink and blue beach scene (beach),pink and black accessories (beach scene)
1858,pink and purple floral (flower garden),pink and purple aesthetics (flower garden),pink and purple patterns (floral garden)
1859,purple and pink flora (flower garden),purple objects (flower fields),purple and pink accents (flower garden)
1860,purple backgrounds (flower fields),purple patterns (floral fields),purple and pink accents (floral landscapes)
1861,purple-themed decor (flower fields),purple and floral (flower fields),purple and pink accents (floral garden)
1862,pink and purple flowers (flower garden),pink and purple flowers (flower fields),pink and green flora (flower garden)
1863,fishing (rivers or lakes),fishing (river or ocean),
1864,purple and pink accents (flower fields),purple-themed objects (flower fields),purple and black aesthetics (nighttime cityscape)
1865,blue backgrounds with borders (ocean),blue backgrounds with white borders (ocean),corporate (skyline)
1866,purple and pink flowers (garden),purple flowers (flower fields),purple and pink florals (flower garden)
1867,purple and pink florals (flower fields),purple backgrounds (flower fields),purple flowers (fields of flowers)
1868,fishing (rivers or lakes),fishing (fishing on a boat),fishing (ocean/river)
1869,fishing (river or ocean),fishing (coastal/oceanic landscape),fishing (rivers or lakes)
1870,fishing (rivers or lakes),,
1871,fishing (rivers or lakes),fishing (ocean/river/lake),fishing (coastal or freshwater)
1872,no coherent concept label can be derived from these descriptions as they are not semantically related,colorful objects (flower fields),colorful objects on various backgrounds (no specific landscape described)
1873,fishing (ocean/river),fishing (rivers or lakes),
1874,purple flowers (flower fields),colorful objects (beach scene),colorful outdoor scenes (flower fields)
1875,fishing (rivers or lakes),fishing (fishing in a river or lake),
1876,fishing (rivers or lakes),fishing and accessories (fishing on a riverbank),
1877,fishing (rivers or lakes),fishing (river or lake),
1878,fishing (ocean/river),fishing (rivers or lakes),
1879,fishing (coastal/oceanic),fishing (ocean/river),fishing (rivers or lakes)
1880,purple flowers (flower fields or gardens),purple backgrounds (flower fields),purple flowers (flower fields)
1881,purple and pink patterns (floral garden),pink and purple patterns (floral garden),pink and purple accents (flower garden)
1882,corporate office (business district skyline),corporate office (boardroom),office decor (office interior)
1883,fishing (rivers or lakes),fishing (coastal/oceanic landscape),fishing (coastal/oceanic)
1884,fishing (river or lake),fishing (ocean/river/lake),fishing (rivers or lakes)
1885,purple objects/nature (purple flowers),purple objects (purple flowers),purple flowers (flower fields)
1886,pink and purple accents (floral garden),pink and purple objects (floral arrangements),pink and purple decor (floral room decor)
1887,fishing (coastal/oceanic landscape),fishing (rivers or lakes),fishing (fishing village)
1888,pink and black patterns (floral garden),,
1889,fishing (rivers or lakes),fishing (coastal or freshwater),fishing (coastal/oceanic)
1890,pink and black patterns (flamingos in a pink lagoon),pink and blue color scheme (pastel sky at sunset),pink backgrounds (flamingos)
1891,no coherent concept label found. the descriptions seem unrelated and do not share any significant semantic similarities,colorful objects on dark background (night market),religious iconography (churches)
1892,assorted objects (no landscape can be inferred),assorted objects (no landscape description provided),everyday objects (no natural landscape described)
1893,fishing (ocean/river),fishing (rivers or lakes),
1894,fishing (rivers or lakes),fishing (river or lake),
1895,fishing (rivers or lakes),fishing (river or lake),fishing (coastal/oceanic landscape)
1896,urban landscapes (cityscapes),man-made and natural landscapes (various),urban and natural landscapes (coastal cities)
1897,fishing (river or lake),fishing (rivers or lakes),
1898,fishing (river or lake),fishing (rivers or lakes),
1899,fishing (rivers or lakes),fishing (ocean/river/lake),fishing (coastal/oceanic landscape)
1900,fishing (rivers or lakes),fishing (ocean/river),
1901,purple and pink patterns (floral fields),purple and pink patterns (floral garden),purple and white patterns (floral fields)
1902,pink and purple flowers (flower garden),pink and purple floral patterns (flower garden),floral patterns (flower garden)
1903,purple-themed objects (flower garden),purple accents (flower fields),purple-themed objects (flower fields)
1904,fishing (coastal or freshwater areas),fishing (rivers or lakes),fishing (fishing village)
1905,fishing (river or lake),fishing (ocean/river),fishing (rivers or lakes)
1906,purple and pink patterns (flower fields),pink and purple floral (flower garden),pink and purple floral (flower fields)
1907,purple flowers (flower fields),purple-themed garden (flower garden),colorful objects on solid backgrounds (no specific landscape can be inferred)
1908,pink and purple accents (flower garden),purple and pink flowers (flower garden),purple and pink decor (floral garden)
1909,fishing (ocean/river),fishing (river or lake),fishing (rivers or lakes)
1910,pink and purple decor (beach or garden),purple and black patterns (floral garden),purple and black objects (floral arrangements)
1911,purple and pink accents (flower fields),purple and pink color scheme (flower garden),purple and pink patterns (floral gardens)
1912,fishing (river or lake),fishing (aquatic landscapes),fishing (rivers or lakes)
1913,purple and pink flowers (garden or floral landscape),purple and pink accents (flower garden),purple and pink accents (floral garden)
1914,fishing (rivers or lakes),,
1915,colorful objects (flower fields),colorful objects on pink background (decorative objects on a colorful background),colorful objects (a garden)
1916,pink and purple patterns (flower fields),pink and purple backgrounds (flower fields),purple and pink backgrounds (floral gardens)
1917,fishing (river or ocean),fishing (rivers or lakes),
1918,fishing (rivers or lakes),fishing (river or lake),
1919,urban landscapes (cityscapes),,
1920,fishing (rivers or lakes),fishing (ocean/river/lake),fishing (coastal/oceanic landscapes)
1921,colorful patterns (tropical garden),colorful patterns (tropical gardens),colorful and patterned (various colorful landscapes)
1922,fishing (rivers or lakes),water (ocean),fishing (fishing village)
1923,pink and purple patterns (floral garden),purple backgrounds (flower fields),purple and pink patterns (flower fields)
1924,fishing (river or lake),fishing (rivers or lakes),
1925,purple-themed objects (flower fields),purple and pink patterns (floral garden),purple-themed patterns (floral fields)
1926,fishing (ocean/river),fishing (rivers or lakes),
1927,fishing (river or lake),fishing (coastal/oceanic waters),fishing (rivers or lakes)
1928,fishing (rivers),fishing (rivers/lakes),fishing (river or lake)
1929,purple objects (flower fields),purple objects (floral landscapes),purple objects/scenes (various)
1930,fishing (rivers or lakes),,
1931,fishing (rivers or lakes),fishing (coastal/oceanic landscape),fishing (fishing on a boat or shore)
1932,pink and beachy (tropical beach),pink and purple interiors (interior design),pink and purple decor (interior design)
1933,fishing (river or lake),fishing (coastal/oceanic landscape),fishing (rivers or lakes)
1934,pink and purple flowers (flower garden),pink and purple accents (floral garden),pink and purple floral (garden)
1935,purple flowers (flower garden),purple and black (floral garden),colorful objects on dark background (beach scene)
1936,fishing (rivers or lakes),"water bodies (rivers, lakes, and oceans)",fishing (coastal fishing village)
1937,fishing (rivers or lakes),fishing (river or lake),
1938,colorful patterns (tropical garden),various objects on colorful backgrounds (no specific landscape described),patterns and textures (no specific landscape can be inferred)
1939,fishing (coastal/oceanic),fishing (rivers or lakes),"water bodies (rivers, lakes, oceans)"
1940,fishing (ocean/river/lake),fishing (fishing on a river or lake),fishing (ocean/river)
1941,fishing (rivers or lakes),fishing (river or lake),none of the descriptions provided seem to relate to landscapes or satellite imagery
1942,fishing (coastal/oceanic),fishing (coastal landscape),fishing (coastal/oceanic landscapes)
